Phase X,Phase Y,Magnitude X,Magnitude Y
6456.542290346542,-0.03441058245502836,6456.542290346542,52.32723466859152
6606.934480075946,-0.03492234594887941,6606.934480075946,52.32723423348146
6760.829753919804,-0.03545262471834262,6760.829753919804,52.32723377886447
6918.309709189351,-0.03600169985192476,6918.309709189351,52.32723330377951
7079.457843841365,-0.03656986239901133,7079.457843841365,52.32723280722097
7244.359600749885,-0.0371574135237986,7244.359600749885,52.32723228813394
7413.102413009159,-0.03776466466468833,7413.102413009159,52.32723174541286
7585.775750291821,-0.03839193769885566,7585.775750291821,52.32723117791525
7762.4711662869,-0.03903956511252045,7762.4711662869,52.32723058443096
7943.282347242797,-0.03970789017674323,7943.282347242797,52.32722996370279
8128.305161640974,-0.04039726712894476,8128.305161640974,52.3272293144153
8317.637711026691,-0.04110806136007899,8317.637711026691,52.32722863519175
